Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"102","'364","Iran (Islamic Republic of)","2700302","Holdings with land size 500-<1000","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"196293.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","2700302","Holdings with land size 500-<1000","60850","Number","1960","1960","No",,,,,,,"316.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","2700302","Holdings with land size 500-<1000","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"312.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","2700304","Holdings with land size >=1000","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"345308.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","2700304","Holdings with land size >=1000","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"118.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","27004","Parcels","5018","Average number of parcels per holding","1960","1960","No",,,,,,,"6.090000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27004","Parcels","60850","Number","1960","1960","No",,,,,,,"11432987.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1960","1960","ha",,,,,,,"2975789.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1960","1960","%",,,,,,,"26.200000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270060","Holdings owned by the holder or in owner-like possession","60850","Number","1960","1960","No",,,,,,,"624283.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","1960","1960","%",,,,,,,"33.250000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270061","Holdings rented from others","50260","Area","1960","1960","ha",,,,,,,"7065772.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270061","Holdings rented from others","6200","Percentage of total area","1960","1960","%",,,,,,,"62.220000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270061","Holdings rented from others","60850","Number","1960","1960","No",,,,,,,"1049478.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270061","Holdings rented from others","6201","Percent of total number","1960","1960","%",,,,,,,"55.900000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270064","Holdings under more than one form of tenure","50260","Area","1960","1960","ha",,,,,,,"1314693.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270064","Holdings under more than one form of tenure","6200","Percentage of total area","1960","1960","%",,,,,,,"11.580000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270064","Holdings under more than one form of tenure","60850","Number","1960","1960","No",,,,,,,"203538.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270064","Holdings under more than one form of tenure","6201","Percent of total number","1960","1960","%",,,,,,,"10.840000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"3599890.000000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"4293160.000000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"4023439.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","6201","Percent of total number","1993","1993","%",,,,,,,,,,,,,,,,"99.920000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","6201","Percent of total number","2003","2003","%",,,,,,,,,,,,,,,,,,,"99.090000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","270070","Civil persons","6201","Percent of total number","2014","2014","%",,,,,,,,,,,,,,,,,,,,,,"99.780000","A",,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"3060.000000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"39263.000000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"9028.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","6201","Percent of total number","1993","1993","%",,,,,,,,,,,,,,,,"0.080000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","6201","Percent of total number","2003","2003","%",,,,,,,,,,,,,,,,,,,"0.910000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","270071","Juridical","6201","Percent of total number","2014","2014","%",,,,,,,,,,,,,,,,,,,,,,"0.220000","A",,,,
"102","'364","Iran (Islamic Republic of)","270082","Household members, male","60850","Number","1960","1960","No",,,,,,,"3039039.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270081","Household members, female","60850","Number","1960","1960","No",,,,,,,"407396.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270080","Household members, total","60850","Number","1960","1960","No",,,,,,,"3446435.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","50260","Area","1952","1952","ha",,,,"6384400.000000","A","An agricultural holding was defined as a farm or an agricultural estate worked or organized as one unit. Land owned by livestock keepers who did not grow any crops, but used their land only for rough grazings, was not included as agricultural land.",,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","50260","Area","195859","1958/59","ha",,,,,,,"8038703.000000","A","An agricultural holding was defined as any agricultural land worked or organized as one unit. Livestock holdings without agricultural land were excluded. Sharecroppers (288 692) were not counted as separate holdings.",,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","50260","Area","1971","1971","ha",,,,,,,,,,"5732481.000000","A","Landless holdings with any livestock or livestock product produced for sale were covered by the census. Any crop trees operated for agricultural purposes by persons who did not have any right to the use of land on which the trees are grown were considered as agricultural holdings.",,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","5017","Average area","1952","1952","ha",,,,"51.060000","A","An agricultural holding was defined as a farm or an agricultural estate worked or organized as one unit. Land owned by livestock keepers who did not grow any crops, but used their land only for rough grazings, was not included as agricultural land.",,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","5017","Average area","195859","1958/59","ha",,,,,,,"31.740000","A","An agricultural holding was defined as any agricultural land worked or organized as one unit. Livestock holdings without agricultural land were excluded. Sharecroppers (288 692) were not counted as separate holdings.",,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","5017","Average area","1971","1971","ha",,,,,,,,,,"9.700000","A","Landless holdings with any livestock or livestock product produced for sale were covered by the census. Any crop trees operated for agricultural purposes by persons who did not have any right to the use of land on which the trees are grown were considered as agricultural holdings.",,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","60850","Number","1952","1952","No",,,,"125045.000000","A","An agricultural holding was defined as a farm or an agricultural estate worked or organized as one unit. Land owned by livestock keepers who did not grow any crops, but used their land only for rough grazings, was not included as agricultural land.",,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","60850","Number","195859","1958/59","No",,,,,,,"253254.000000","A","An agricultural holding was defined as any agricultural land worked or organized as one unit. Livestock holdings without agricultural land were excluded. Sharecroppers (288 692) were not counted as separate holdings.",,,,,,,,,,,,,,,,,,
"103","'368","Iraq","27002","Holdings","60850","Number","1971","1971","No",,,,,,,,,,"591178.000000","A","Landless holdings with any livestock or livestock product produced for sale were covered by the census. Any crop trees operated for agricultural purposes by persons who did not have any right to the use of land on which the trees are grown were considered as agricultural holdings.",,,,,,,,,,,,,,,
"103","'368","Iraq","270066","Holdings without land","60850","Number","1971","1971","No",,,,,,,,,,"52021.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270030","Holdings with land size 0-<1","50260","Area","195859","1958/59","ha",,,,,,,"25580.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270030","Holdings with land size 0-<1","50260","Area","1971","1971","ha",,,,,,,,,,"32927.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270030","Holdings with land size 0-<1","60850","Number","1952","1952","No",,,,"24270.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270030","Holdings with land size 0-<1","60850","Number","195859","1958/59","No",,,,,,,"73110.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270030","Holdings with land size 0-<1","60850","Number","1971","1971","No",,,,,,,,,,"67225.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270031","Holdings with land size 1-<2","50260","Area","195859","1958/59","ha",,,,,,,"40598.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270031","Holdings with land size 1-<2","50260","Area","1971","1971","ha",,,,,,,,,,"101138.980000","E","Interpolated data",,,,,,,,,,,,,,,
"103","'368","Iraq","270031","Holdings with land size 1-<2","60850","Number","1952","1952","No",,,,"8332.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270031","Holdings with land size 1-<2","60850","Number","195859","1958/59","No",,,,,,,"30187.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270031","Holdings with land size 1-<2","60850","Number","1971","1971","No",,,,,,,,,,"64873.000000","E","Interpolated data",,,,,,,,,,,,,,,
"103","'368","Iraq","270033","Holdings with land size 2-<5","50260","Area","195859","1958/59","ha",,,,,,,"122941.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270033","Holdings with land size 2-<5","50260","Area","1971","1971","ha",,,,,,,,,,"313142.020000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270033","Holdings with land size 2-<5","60850","Number","1952","1952","No",,,,"17517.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270033","Holdings with land size 2-<5","60850","Number","195859","1958/59","No",,,,,,,"40719.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270033","Holdings with land size 2-<5","60850","Number","1971","1971","No",,,,,,,,,,"108315.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270036","Holdings with land size 5-<10","50260","Area","195859","1958/59","ha",,,,,,,"210683.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270036","Holdings with land size 5-<10","50260","Area","1971","1971","ha",,,,,,,,,,"865993.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270036","Holdings with land size 5-<10","60850","Number","1952","1952","No",,,,"15923.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270036","Holdings with land size 5-<10","60850","Number","195859","1958/59","No",,,,,,,"30945.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270036","Holdings with land size 5-<10","60850","Number","1971","1971","No",,,,,,,,,,"126718.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270037","Holdings with land size 10-<20","50260","Area","195859","1958/59","ha",,,,,,,"430422.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270037","Holdings with land size 10-<20","50260","Area","1971","1971","ha",,,,,,,,,,"1421728.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270037","Holdings with land size 10-<20","60850","Number","1952","1952","No",,,,"19402.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270037","Holdings with land size 10-<20","60850","Number","195859","1958/59","No",,,,,,,"30882.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270037","Holdings with land size 10-<20","60850","Number","1971","1971","No",,,,,,,,,,"109671.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270038","Holdings with land size 20-<50","50260","Area","195859","1958/59","ha",,,,,,,"885192.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270038","Holdings with land size 20-<50","50260","Area","1971","1971","ha",,,,,,,,,,"1492673.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270038","Holdings with land size 20-<50","60850","Number","1952","1952","No",,,,"23954.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270038","Holdings with land size 20-<50","60850","Number","195859","1958/59","No",,,,,,,"29675.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270038","Holdings with land size 20-<50","60850","Number","1971","1971","No",,,,,,,,,,"53052.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270039","Holdings with land size 50-<100","50260","Area","195859","1958/59","ha",,,,,,,"590156.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270039","Holdings with land size 50-<100","50260","Area","1971","1971","ha",,,,,,,,,,"375118.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","270039","Holdings with land size 50-<100","60850","Number","1952","1952","No",,,,"7915.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270039","Holdings with land size 50-<100","60850","Number","195859","1958/59","No",,,,,,,"9012.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270039","Holdings with land size 50-<100","60850","Number","1971","1971","No",,,,,,,,,,"5808.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700300","Holdings with land size 100-<200","50260","Area","195859","1958/59","ha",,,,,,,"494435.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700300","Holdings with land size 100-<200","50260","Area","1971","1971","ha",,,,,,,,,,"254923.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700300","Holdings with land size 100-<200","60850","Number","1952","1952","No",,,,"3458.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700300","Holdings with land size 100-<200","60850","Number","195859","1958/59","No",,,,,,,"3662.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700300","Holdings with land size 100-<200","60850","Number","1971","1971","No",,,,,,,,,,"1952.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700301","Holdings with land size 200-<500","50260","Area","195859","1958/59","ha",,,,,,,"806068.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700301","Holdings with land size 200-<500","50260","Area","1971","1971","ha",,,,,,,,,,"303978.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700301","Holdings with land size 200-<500","60850","Number","1952","1952","No",,,,"2357.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700301","Holdings with land size 200-<500","60850","Number","195859","1958/59","No",,,,,,,"2582.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700301","Holdings with land size 200-<500","60850","Number","1971","1971","No",,,,,,,,,,"1090.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700302","Holdings with land size 500-<1000","50260","Area","195859","1958/59","ha",,,,,,,"895983.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700302","Holdings with land size 500-<1000","50260","Area","1971","1971","ha",,,,,,,,,,"570860.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700302","Holdings with land size 500-<1000","60850","Number","1952","1952","No",,,,"988.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700302","Holdings with land size 500-<1000","60850","Number","195859","1958/59","No",,,,,,,"1293.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700302","Holdings with land size 500-<1000","60850","Number","1971","1971","No",,,,,,,,,,"453.000000","A",,,,,,,,,,,,,,,,
"103","'368","Iraq","2700304","Holdings with land size >=1000","50260","Area","195859","1958/59","ha",,,,,,,"3536645.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700304","Holdings with land size >=1000","60850","Number","1952","1952","No",,,,"929.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","2700304","Holdings with land size >=1000","60850","Number","195859","1958/59","No",,,,,,,"1187.000000","A",,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1952","1952","ha",,,,"4205772.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1952","1952","%",,,,"65.880000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270061","Holdings rented from others","50260","Area","1952","1952","ha",,,,"1925609.000000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270061","Holdings rented from others","6200","Percentage of total area","1952","1952","%",,,,"30.160000","A",,,,,,,,,,,,,,,,,,,,,,
"103","'368","Iraq","270064","Holdings under more than one form of tenure","50260","Area","1952","1952","ha",,,,"253019.000000","A",,,,,,,,,,,,,,,,,,,,,,
